Actual,Predicted,MSE
0.06557377049180327,0.07081994,2.7522259807585393e-05
0.0546448087431694,0.06835665,0.00018801453820477455
0.0546448087431694,0.05782897,1.0138884523664276e-05
0.0546448087431694,0.05679094,4.605881361193495e-06
0.0546448087431694,0.056757636,4.464040573408066e-06
0.034972677595628415,0.057816796,0.0005218537458909813
0.034972677595628415,0.050839387,0.0002517524635273869
0.034972677595628415,0.05432108,0.0003743606928696817
0.034972677595628415,0.0532571,0.00033432011305067905
0.0546448087431694,0.048517004,3.754999519328005e-05
0.0546448087431694,0.05213856,6.281285167411158e-06
0.0546448087431694,0.050263733,1.9193827543671648e-05
0.0546448087431694,0.050175883,1.9971298406976655e-05
0.03934426229508197,0.047681093,6.950274980301427e-05
0.03934426229508197,0.0420869,7.522057634046714e-06
0.03934426229508197,0.04258665,1.0513082564307256e-05
0.03934426229508197,0.05050411,0.00012454221761566377
0.073224043715847,0.05010114,0.0005346687386207696
0.073224043715847,0.056016207,0.0002961096533414507
0.073224043715847,0.050266013,0.0005270711950395364
0.073224043715847,0.04176195,0.0009898633624800279
0.021857923497267763,0.03625951,0.0002074056829383433
0.021857923497267763,0.03056327,7.578306945274155e-05
0.021857923497267763,0.042869404,0.0004414823111652059
0.021857923497267763,0.0437126,0.00047762693161732385
0.012021857923497267,0.04943838,0.0013999961022220942
0.012021857923497267,0.051391482,0.001549967327736669
0.012021857923497267,0.061748892,0.002472777924894361
0.012021857923497267,0.062064327,0.0025042487412576674
0.021857923497267763,0.059813723,0.0014406427134701428
0.021857923497267763,0.05378519,0.0010193503454571436
0.021857923497267763,0.054232664,0.001048123848926939
0.021857923497267763,0.047781773,0.0006720459684543096
0.019672131147540982,0.049056783,0.0008634577832093979
0.019672131147540982,0.05053869,0.0009527443873677645
0.019672131147540982,0.049485855,0.0008888581182944622
0.019672131147540982,0.043594033,0.0005722573655614963
0.016393442622950817,0.04785101,0.0009895786180766555
0.016393442622950817,0.059054866,0.001819997081512885
0.016393442622950817,0.050158724,0.001140094239221387
0.016393442622950817,0.0500298,0.001131404493341583
0.006557377049180328,0.052268334,0.002089491560957518
0.006557377049180328,0.052146852,0.0020784002277912145
0.006557377049180328,0.048230045,0.0017366112161123913
0.006557377049180328,0.04828146,0.0017408991815719738
0.006557377049180328,0.048332818,0.0017451874543114238
0.00546448087431694,0.048384115,0.001842095002058435
0.00546448087431694,0.04366467,0.0014592545623606098
0.00546448087431694,0.048517793,0.001853587720895964
0.007650273224043715,0.050525144,0.0018382545219796519
0.007650273224043715,0.056853905,0.002420997411450707
0.007650273224043715,0.058286995,0.0025640775613943955
0.007650273224043715,0.052673765,0.0020271147690933355
0.013114754098360656,0.053439304,0.0016260693435285684
0.013114754098360656,0.046902113,0.0011415855987614658
0.013114754098360656,0.047445916,0.0011786286527569719
0.013114754098360656,0.04444789,0.0009817654940510816
0.006557377049180328,0.044485882,0.0014385714820869496
0.006557377049180328,0.04443734,0.0014348916986163392
0.006557377049180328,0.048748396,0.0017800821085478984
0.006557377049180328,0.046312056,0.0015804345367933929
0.004371584699453552,0.044792525,0.001633852452796785
